,text,favourite_count,retweet_count,created_at
137,@EsraBenmrsn @CamogluSema @inancsalman Kalp krizini biontech in aşısı yapıyor sinovac daha güvenli..,1,0,2021-07-09 22:25:56
138,@cananatlgn Ben sizin j&amp;j uzerine biontech olucaginizi dusundum o yuzden sordum,0,0,2021-07-09 22:25:53
139,"#Sinovac
#Biontech 
#BurcuOEzberk 

Bu ülkede mutlu olmanın tek yolu var..
Mersin'in Mut ilçesinde yaşamak.

Nerelisin Mutluyum...
Durum bu kadar vahim...",2,0,2021-07-09 22:24:53
140,"@unversevgi Hocam,bir hafta önce hapşırma, burun akıntısı, öksürük ve hafif ateş vardı. aferin sinüs içtim ve birkaç gunde iyileştim. Temaslı olmadığım için covit şüphesi duymadım ve test yaptırmadım. 10 gün sonra ikinci doz biontech aşımı olucam, sorun olur mu ?",0,0,2021-07-09 22:24:09
141,@DembeZuma0 @marilynnns @HBalikavlayan BioNtech'in sahipleri ve çalışanları neden o sıvıyı bünyelerine almıyor? Kendi almadıkları o sıvı için neden pazarlama yapıyorlar? Üstelik sorumluluk da almıyorlar. Gerekçeleri nedir?  Garip gelmiyor mu?,1,0,2021-07-09 22:24:02
142,#Sinovac #Biontech falan boşa bu çaba. Tıpta erken tedavinin gereksiz olduğu nokta #COVID19 . Eşim mutasyon pozitif bende halsizlik ve baş ağrısı var diyorum ilçe sağlığın dönüşü; belirtiler yetersiz..Sanırım test için ölüm döşeğinde olmalıyım! @drfahrettinkoca Bakanım saygılarla,1,0,2021-07-09 22:23:43
143,"mrna aşıları dna ile etkileşime giremediği için uzun vadede yan etki gösteremezmiş. *Kaynak paylaşabilirim ama ecnebice.*
#Biontech",0,0,2021-07-09 22:23:10
144,"@drfahrettinkoca Fahrettin hocam, bugün 1-2 saatten fazla , kedi sevdim yavruydu bir şey olurmu sizce? Geçen hafta aşı oldum, biontech vuruldum",3,0,2021-07-09 22:23:09
145,@kalbimizmir İsrail tüm halkı biontech ile aşıladı şu anda aşılananların % 51 i koronaya yakalanmış; biontech delta varyantına karşı fazla etkili değilmiş,1,0,2021-07-09 22:23:04
146,Önemli değil 15. Doz biontech aşısı olursan bu virüse de etkiliymiş 😀 https://t.co/SJyh8GCfwB,1,0,2021-07-09 22:23:03
147,"@gazeteduvar Üç tane link bırakıyorum buraya. Pervasızca yalan konuşuyorsunuz, yazıyorsunuz. Sebebi ne?

""Özlem Türeci""
#ÖğrencilerimizDenekDeğil
#Sinovac 
#Biontech 
#hdp 
Hakan Altun

https://t.co/vyi1LMgcro

https://t.co/kQLl6dH2SH

https://t.co/B3zNO0Wb14",1,1,2021-07-09 22:22:38
148,"Özlem Türeci: Alman immünolog, girişimci, akademisyen ve bilim insanı. Kanser araştırmaları konusunda deneyimli bir araştırmacı olan Türeci, BioNTech adlı biyoteknoloji firmasının kurucularındandır ve baş tıbbi sorumlusudur..",0,0,2021-07-09 22:22:27
149,"@BogdanovCCCP Covit geçirdim birinci doz biontech oldum. İki gün ateş,halsizlik hastalık kadar ağır geçti. İkinci doz olmaktan korkuyorum.",0,0,2021-07-09 22:22:16
150,"Latest Research Turned Everything Upside Down! Shocking Result in Biontech Vaccine

Son Araştırma Her şeyi Alt Üst Etti! Biontech Aşısında Şok Eden Sonuç

HABERİN DETAYI 👇👇👇

https://t.co/8UaoHLad99",0,0,2021-07-09 22:22:12
151,"Piyasada aşı karşıtı tonton amca olarak bilinen @CemilCan5834 bugün bilimin kucağına Manisa Devlet hastanesine teslim olarak 1.doz Pfizer BioNTech aşısı olmuştur.

Bunların davası da bu kadar hala caka satıyor eleman🤣🤣

#Sinovac",0,0,2021-07-09 22:21:53
152,@korcanayata Hocam yaşım 39 ve Ra hastasıyım abatacept kullanıyorum. 2 doz sinovac oldum. 3.doz çıkarsa biontech veya sinovac olmalı mıyım. Cvbınız evetse hangisi.. Tşk.ler,0,0,2021-07-09 22:21:44
153,"@drfahrettinkoca Bunların Aşı gerçekleri
Ve
Alman Biontech Aşısının
Zararlarına sessiz kalanlar
Amaç belli
Lakin aşı olanların
Sonuçlarını açıklamak
Yerine
Yeni kobay denemesi
Üzerinde
Çalışan ekip tarafından görülmemesi
Aşının
Ölüm oranı artırdığını
Saklamak nekadar
Doğru
Resmi gizlilik
Ne için. https://t.co/bauqaQjVCm",2,2,2021-07-09 22:21:33
154,@yleBiri03390544 Ne? Davar mı? Geçen Astrazeneca aldım üstüne de bi biontech ooohh deyip sonra çift maske takıp sokağa çıkanlar Da Var mı acaba,0,0,2021-07-09 22:21:23
155,"@NurtenKozan1 @DiabloFikret_ Özellikle Biontech aşısını yaptırıp acilden giriş yapan hastaların,
yüz felci geçirmiş olmalarına, aralıksız ishal ve kusma şikayetlerine, kaşıntı ve iştahsızlıklarına şahit olan birisi olarak aşıya güvenmiyorum. Antikor testi yapılmadan neden aşı yapıyorsunuz.",0,0,2021-07-09 22:21:18
156,Millete bir maske dağıtmaktan aciz olanlar başımıza #Sinovac #Biontech aşı bayisi kesildiler.,6,1,2021-07-09 22:20:52
157,@drkaanyl @drkaan #Biontech bazı yaş grubuna dahil gençlerde ki 30 yaş sanırım kalpte iltihap yani miyokardit yaptı/ yapabilir denildi. Şimdi bu ciddi bir sağlık sorunu değil mi? Tüm dünyada bu yaş grubunda kaç kişi bu ciddi sorunu yaşadı oranı nedir?  @drkaanyl +,4,0,2021-07-09 22:20:39
158,BionTech aşısını bulan sayın bilim insanları Dr.Özlem Türeci ve Dr.Uğur Şahin Türkiye’ye gelecek. https://t.co/edWq3Ko0hB,3,0,2021-07-09 22:19:44
159,"#Sinovac korona geçirip 1.doz biontech aşı olanlara ikinci doza gerek yok deyip e nabıza tedavi tarihini 2.doz aşı olarak yazan devlet çark etti. Çaktırmadan düzeltip 2.doz aşı tarihi verildi. Acaba ne oluyor?Açıklama yapan oldu mu, olacak mı, oldu bittiye mi getirilecek?",0,0,2021-07-09 22:19:17
160,"@drfahrettinkoca Biontech ikinci doz sıkıntılı baya. Sol kol, göğüs hala problem var 4 gün olmasına rağmen.",0,0,2021-07-09 22:19:15
161,"@HergelePostasi Çünkü Biontech aşılarının kullanım süresi çok kısıtlı ve kısa. Acilen vurmaları gerekiyor,aksi takdirde kalan tüm aşılar çöpe.  Sinovac ise uzun zaman saklanabilir.",2,0,2021-07-09 22:18:40
162,"@CaKizil Hocam, bir hafta önce hapşırma, burun akıntısı, öksürük ve hafif ateş vardı. aferin sinüs içtim ve birkaç gunde iyileştim. Temaslı olmadığım için covit şüphesi duymadım ve test yaptırmadım. 10 gün sonra ikinci doz biontech aşımı olucam, sorun olur mu ?",1,0,2021-07-09 22:18:38
163,"@sagliklicozum @saglikbakanligi     1959 doğumlu,2 Sinovac aşılı ablam sıradı gelmediği söylenerek 3. doz Biontech olamıyor Çınarcık devlet hastanesinde.Lütfen bilgilendirirmisiniz? Neye inanacağımızı şaşırdık.",1,0,2021-07-09 22:18:28
164,@offfffffoffffff @duygusuzbe @walkinstraight Aşı nedir? ve bir pandeminin bitmesi için ne gerekir? Açıp okudun mu? Ya da sinovac ve biontech aşısı hakkında yazılmış ve nejm’de yayınlanmış makalelere göz attın mı? Yoksa sadece twitter komplocusu musun?,0,0,2021-07-09 22:17:57
165,Pfizer/Biontech vaksini qadınların döşünü böyüdürmüş. Viagranı kəşfedən şirkətin vaksinindən başqa nə gözləmək olardı ki😜,1,0,2021-07-09 22:17:42
166,"@DeryaTR_ Biontech 2.doz oldum. Dördüncü günümdeyim sol kolu kapatamıyorum, koltuk altında sanki acı bombası var kapanınca sol göğsüm felç oluyor, kolda uyuşma ve göğüste ağrı hala devam ediyor. Kalp yada akciğer ağrısı gibi sırtada vuruyor bu ağrı. Yarında devam ederse hekime çıkıcam.",0,0,2021-07-09 22:17:22
167,@Funda85515764 İsrail gibi dünya sermayesini kontrol eden dünya kadar nobel bilimadamı olan bir  ülke nüfusunun neredeyse tamamını biontech aşısı ile aşıladı. Buna bilim kültür sanayi teknolojide dünyaya yön veren ülkelerde dahil. Millet mal bir siz akıllısınız a.q,0,0,2021-07-09 22:16:57
168,@OztatIzzet Benim önerim BioNtech ama nihai tercih kendisinin.,0,0,2021-07-09 22:16:35
169,"@letdragonfly @CaKizil Asilanmaniza,özellikle biontech ile asilanmaniza Sevindim 😉",2,0,2021-07-09 22:16:19
170,"@KoronaReport Kudursanızda denek  olmayacağım avm, gece kulübü vb. yerlere gitmesemde olur. Yeni varyanta yeni biontech yapmışlar 10 doz daha yaparlar hakettiniz.",6,1,2021-07-09 22:16:17
171,"Ülkemize henüz aşı gelmemişken , aşılar nerde diye soruyorlardı , sonra aşılar geldi niye Biontech yok , Sinovac nerden çıktı diye sordular , şimdi Biontech aşısı var elimiz de , bu sefer de bu aşı şöyle böyle deyip ya aşı olmuyolar ya da Sinovac oluyorlar !",1,1,2021-07-09 22:16:13
172,@drfahrettinkoca Biontech kimisine çok dokunuyor.her gün aşı guzellemesi yapmayı bırakın artık,0,0,2021-07-09 22:16:04
173,@hacer_akvk Keşke 3. dozu da Sinovac olsaydınız. Ailem de ben de asla Biontech olmayacağız.,0,0,2021-07-09 22:15:49
174,"@HergelePostasi İnsanların aşıya güvenini sarsmak için ellerinden geleni yapıyorlar. Başta bu dandik aşıyı övüp, biontech aşısına bok attılar. Sinovac yetersiz diyemedi hala insalara bu dandik aşıyı yapıyor. Şimdi sinovac aşılama durduruyor. Yapma kardeşim biontech ile yürü işte, saçmalık hep",0,0,2021-07-09 22:15:12
175,"@serapsimsekyvz akşam altıya kadar olabilen gönüllüler biontech oldu sonra müdahale edildi,rapel doz hakkımızı iptal ettiler,randevum olduğu halde aşı olamadım,gönüllü olduğum güne lanet olsun.faz2 rapel doz makalesi için belli sayıda gönüllüye zorla sinovac dayatmaya mı çalışılıyor?!",1,0,2021-07-09 22:15:02
176,"2doz sinovac oldum hiçbir şeyim yoktu,3.dozu biontech olduktan  sonra 2 gün kendime gelemedim resmen.Bir daha da aşı falan olmam dedirten cinsten 🤦🏼‍♀️#Sinovac",4,0,2021-07-09 22:14:18
177,"@alpinkzn İsrail hep biontech aşıladı; şimdi o aşılananların % 51 korona olmuş, biontech in delta varyantına karşı koruyuculuğu % 64 imiş",0,0,2021-07-09 22:14:05
178,@melih_cand Ben de Biontech yedim bakalım sonumuz ne olacak 😂😂,1,0,2021-07-09 22:12:59
179,@cananatlgn Bende mayisda abd de oldum j&amp;j biontech turkiyedemi olucaksiniz?bildigim kadariyla abd’de suan 2.doz uygulama yok,0,0,2021-07-09 22:12:32
180,@ahusimya Aşıyı normalde pfizer satıyor biontech üretiyor bizim ülkeye direk biontech satıyor,0,0,2021-07-09 22:11:59
181,Biontech aşısının mucitleri  özlem Türeci ve Uğur Şahin mi? cidden buna inanıyor musunuz?,7,0,2021-07-09 22:11:38
182,"İyilik Tümyad'ta ...
#GOLD #Sinovac #SapıkMadde13 #Survivor2021 #özlemtüreci #Biontech #BurcuÖzberk #CorluTrenKatliamı #ZincirleriKırıyoruz #AskMantıkİntikam #FahriyeEvcen #hevesbırakmadınız https://t.co/HG9h5g2Bfi",1,0,2021-07-09 22:10:27
183,Biontech oldum her yeri mercedes görüyom,16,0,2021-07-09 22:09:42
184,"Denek olmuş diyor ki; ""ne tatlı canınız varmış"" e be cehâlet timsali madem canın tatlı değildi ""bak aşı olmazsan ölürsün"" dediklerinde ne diye gittin elin kobayı oldun? Daha düne kadar bize etmedikleri hakaret kalmayanlar 2. dozu asla olmam diye dolaşıyorlar.
#Sinovac #Biontech",3,1,2021-07-09 22:09:11
185,"@dogaguzdogaguz Biontech grubu sinovac grubu diye ikiye ayrıldılar.Siyasi alanda sağlık rantı'nın çekişmesi,biontech grubu baskın hepsi bu.!!",6,0,2021-07-09 22:08:00
186,demek ki biontech kötü aşıymış sinovac saflarındayız https://t.co/hZ1QHUQQN0,2,0,2021-07-09 22:07:43
187,@OpDrBilgehan virüsü şaşırtma taktiği olabilir. önce sinovac sonra biontech sonra belki  3. doz olarak da turcovac denenebilir. böylece virüs neye uğradığını şaşıracak. tam kapanmalarda bu taktik işe yaramıştı aşılar için de denensin.,14,0,2021-07-09 22:07:04
188,"@ddhiiiii87 @CaKizil Ne alaka ya covid geçirdim, 2 doz biontech oldum ve hiç de dikkat etmediğim çok zaman olmuştu. Uyduruk çıkarımlarla insanları yanıltmayın. O bahsettiğin grubu asıl böyle saçmalıklar etkiliyor. Nereye çeksen gider...",8,0,2021-07-09 22:06:42
189,@hilal_kaplan Bu kağıdı hazırlayanın matematiği pek iyi değil galiba. test kitinin perakende satış fiyatı 80-100 tl arası. Firmanın verdiği bilgiye göre Biontech aşısının fiyatı 20 dolar. En saçması; hastanede tedavi gören vatandaşın (ilaç dışında) devlete ne tür bir maliyeti olur?,0,0,2021-07-09 22:06:12
190,"@AlinOzinian Aha biontech kısır, ne imma ediyorsunuz? Aşı yapmayalım mı? 😂😂😂",1,0,2021-07-09 22:05:41
191,"#Sinovac
#Biontech 

Covid olursak değil aşı olursak diye korkuyorsak vardır bir sebebi...",0,0,2021-07-09 22:05:14
192,"2. Doz #biontech uygulanmam için kalan gün sayısı 2 ☺️
#muğla sen hep masmavi kalacaksın 💉",1,0,2021-07-09 22:05:13
193,@tubaadogan40 biontech de durdurulacak böyle giderse. çünkü aşı karşıtları yüzünden bir türlü toplum bağışıklığına geçemiyoruz.,1,0,2021-07-09 22:04:56
194,@webtekno Sonuna kadar BioNTech ulan !,0,0,2021-07-09 22:04:13
195,Biontech oldum ama #Sinovac olmadım nedense güvenemiyorum Çin’e 😃,1,0,2021-07-09 22:04:10
196,"@Amipgiardia Tutku Hanım 1. doz Biontech aşısını Cuma 20.0de yaptırdım. Cmt sabahı boğaz ağrısı oluştu, sonra halsizlik, gözlerde yaşarma ve  24 saat süren ve eksilmeyen burun akıntısı ve 2 gece şiddetli öksürük yaşadım. Ancak 72 saat sonra tamamen yok oldu. Bunu aşının yan etkisi sanmıştım.",1,0,2021-07-09 22:03:34
197,"#Sinovac
#Biontech 
Covid olduktan sonra verilen ilaçlar daha kötü yapıyor, aşıdan sonra sağlık sorunları başlıyor (geleceğimiz belirsiz)
Acaba amaç neeeee",0,0,2021-07-09 22:03:18
198,"@esenol Akşam altıya kadar olabilen biontech oldu sonra birileri müdahale etti,rapel doz hakkımızı iptal ettiler,randevum olduğu halde aşı olamadım,gönüllü olduğum güne lanet olsun.Faz2 rapel doz makalesi için belli sayıda gönüllüyü zorla sinovac uygulamaya çalıştıklarını düşünüyorum",0,0,2021-07-09 22:03:09
199,"-Biontech yürüyüş parkuru mu? Sayın Ak Parti Genel Başkanı neden orada seri adım atmayı hedefliyor?

- #ÖzlemTüreci ve #UğurŞahin i teeeee en başta dinleyip, sinovakla cukkaları cebe indirenlere prim vermeseydik daha ""seri"" olmaz mıydık? 

#COVID19 https://t.co/m4iQgKgxMQ",1,0,2021-07-09 22:02:58
200,"@Senjorjlu Doğru buluyorum, ayrıca aktuel araştırmalar da, şu an kullanılan biontech aşılarının da delta veriyantına karşı koruyucu oluğunu gösteriyor. Tüm aşılar içinde en koruyucu aşı ve geliştirilmeside koruyuculuğu artıracaktır",1,0,2021-07-09 22:02:42
201,@_3metrebeyazbez Biontech te biraz öyle,0,0,2021-07-09 22:01:52
202,@19_ddm_07 ilaç alerjiniz yoksa biontech de olur,1,0,2021-07-09 22:01:33
203,@alperk55 Biontech yaptırdım kafamda almanya marşı çalıyor durduramıyorum,5,0,2021-07-09 22:01:16
204,"@gokturk_poyraz Devleten teslim alinmis asilar Miktar budur:

BioNTech/Pfizer (62.135.664 Dosen)
AstraZeneca (15.199.461 Dosen)
Moderna (7.641.280 Dosen)
Johnson &amp; Johnson (3.611.297 Dosen)",1,0,2021-07-09 22:00:39
205,@DrGunerSonmez Hocam iyi geceler yeni bebeğimiz oldu ve anne emziriyor eşime biontech aşı yaptırabilir miyiz ?,9,1,2021-07-09 22:00:32
206,@cayyasbaba Ben sinovac vuruldum açıkçası biontech formunu imzalamak istemediğimden. Yüzde altmış ila doksan arasında koruması var ve bir form da doldurmadım dediğim gibi. Yani daha çok alerjik ve yan etkilerden dolayı o maddeler konulmuş konşumun boğazı şişti hastaneye gitti ilgilendiler.,0,0,2021-07-09 22:00:25
207,"@MertSeido @zekib fark sinovac'ın özellikle de delta varyantı karşısında çok etkisiz olması. sinovac (coronavac) delta karşısında hastalık oluşturmada %32 etkili, biontech %86.
https://t.co/SeZuoBAmUJ",2,1,2021-07-09 22:00:18
208,"@drfahrettinkoca Biontech aşısı kullananlardan dolayı vakalar 5bin de
Çin aşısı devam edilseydi vaka sayısı 0 olurdu. Avrupa biontec kullanıyor, Hollanda da vakalar iki günde 7 bine dayandı. Çin aşısı çok kaliteli bir aşı.",0,0,2021-07-09 22:00:07
209,#Pfizer/#BioNTech’ten Üçüncü Doz Hamlesi https://t.co/hYPf8Tt7Rv,0,0,2021-07-09 22:00:00
210,"Pfizer/BionTech ile aşılanan Norveçli kadınlar, göğüslerinin büyümeye başladığını bildiriyor https://t.co/dzpmSKt4PK",0,0,2021-07-09 21:59:21
211,"@OpDrBilgehan İnsanlar ayaklanmak için neyi bekliyor anlamıyorum, açık açık aklımızla dalga geçiyorlar, hani sinovac da koruyordu, ne diye millete zorla biontech yapıyorlar anlamıyorum,",36,2,2021-07-09 21:59:18
212,"@tubaunalmd #Biontech aşı olmuşsundur
Kolaylık sağlıyor :)",1,0,2021-07-09 21:58:43
213,@Osmanunsal58 Biontech yönlendirmek ne olabilirki,1,0,2021-07-09 21:58:29
214,@ninikgs ol kesknlikle asini ozellikle biontech ol,1,0,2021-07-09 21:58:13
215,bana kalkrsa  #Sinovac veya biontech olmayan imha edilmeli bi an önce bunlar yüzünden vakalarda artış olur sessiz sedasız bir gecede iş bitirilmeli diye düşünüyorum,1,0,2021-07-09 21:58:08
216,Özlem Türeci’ye yapılan saygısızlık nedeniyle “biz gelmiyoruz ve orada aşı üretimi de düşünmüyoruz” deseler topluma gerçekten gereken medeniyet ve yobazlıktan çıkış aşısı da yapılabilir mi? “Eeeeyyy biontech” diye nara mı atar yoksa “prompter beni kandırdı” oyunu mu yapar :),1,0,2021-07-09 21:58:00
217,"Efendiler yarın Aşısızlar Cumhuriyetini kurucağız
Onu yaşatacak ve yükseltecek bizleriz 😂😂
#Sinovac ❌
#Biontech ❌
#ÖğrencilerimizDenekDeğil",1,0,2021-07-09 21:56:51
218,simdi biontech asisi olunca kolda agri oluyo ya beni musahede altinda tutmak icin almanyaya goturseniz daha iyi olmaz mi,1,0,2021-07-09 21:56:50
219,"#Sinovac veya #biontech aşı olduğu için pişman olanlar var mı ? Aşı olmayanlar, yaptırmayı düşünüyor musunuz ?",4,0,2021-07-09 21:56:31
220,"@drfahrettinkoca 
Sayın bakanım,Türk vatandaşıyım. ilk doz biontech aşımı Almanya’da oldum. 
İkincisini Türkiye’de olabiliyormuyum.",0,0,2021-07-09 21:56:22
221,Biontech olduktan sonra ezberlediğim ilk şarkı ✨ https://t.co/A4XtIJR1YD,1,0,2021-07-09 21:56:17
222,"BionTech aşısını bulan
 Dr. Özlem Türeci ve eşi Türkiyeye gelecekmiş #özlemtüreci",0,0,2021-07-09 21:55:49
223,biontech aşım ve A0 almancamla beni almasını bekliyorum https://t.co/bgduM2esHV,31,0,2021-07-09 21:55:32
224,@usandimben Ben de aynisini düşunüyorum. Biontech asisina ilgiyi artirmak icin.,1,0,2021-07-09 21:55:24
225,"@ArslanBulut9 @karthoroz0 yazınızda aşının içeriğini sadece biontech açıkladı demişsiniz, bu da sizin uydurmanız, çünkü Amerikan Gıda ve İlaç Birimi sizin sıvı dediğiniz aşının içeriğini açıklayalı çok oldu. bu yanlışı da düzelterek okuyucularınızdan özür dileyiniz.
orijinal dosya: https://t.co/oanCUHjh6p https://t.co/pB3fRdgPhm",1,0,2021-07-09 21:55:07
226,@IncirliNurcin Valla bugun bir yakınımın hamile yeğeninin biontech yaptırdığıni öğrendim asiri şaşkınım 🙄,1,0,2021-07-09 21:54:38
227,"@DrGunerSonmez Bir hafta önce hapşırma, burun akıntısı, öksürük ve hafif ateş vardı. aferin içtim ve birkaç gunde iyileştim. Temaslı olmadığım için covit şüphesi duymadım ve test yaptırmadım. 10 gün sonra ikinci doz biontech aşımı olucam, sorun olur mu ?",3,0,2021-07-09 21:54:32
228,@Kstones @OpDrBilgehan Al benden de okadar. Açıklama gelmezse 2.dozu olmayacağım. Hele sinovaclar tamamen iptal 2.ler biontech derlerse asla!,6,0,2021-07-09 21:54:13
229,mRNA-Technik ermöglicht schnelle Anpassung: Biontech entwickelt Impfstoff gegen die Delta-Variante https://t.co/pJJEtLPPme Biontech DELTA İÇİN ELDEKİ AŞIDA GÜNCELLEME ÇALIŞMALARI YAPIYOR. MRNA- tekniği çabuk uyum sağlıyormuş.,4,0,2021-07-09 21:53:34
